Time,Hour,Minute,ep_fridge_an,ep_washer_an,ep_dryer_bn,ep_boosterpump_abn,ep_pump,ep_1f_lighting1_an,ep_1f_lighting2_bn,ep_2f_lighting1_an,ep_2f_lighting2_bn,ep_3f_lighting1_an,ep_3f_lighting2_bn,ep_1f_wifi_an,ep_1f_WaterHeater_abn,ep_kitchen_bn,ep_2f_socket1_an,ep_2f_socket2_bn,l1_airc_abn,l1_lighting1_an,l1_lighting2_bn,l1_InductionCooktop_abn,l1_socket1_an,l1_socket2_bn,l1_socket3_an,l1_socket4_bn,l1_socket5_an,l1_socket6_bn,l2_Dehumidifier_bn,l2_bathroom1_an,l2_bathroom2_bn,l2_airc1_abn,l2_airc2_abn,l2_lighting1_an,l2_lighting2_bn,l2_socket1_an,l2_socket2_bn,l2_socket3_an,l2_socket4_bn,l2_socket5_an,l2_socket6_bn,l2_socket7_an,l3_airc_abn,l3_lighting1_an,l3_lighting2_bn,l3_socket1_an,l3_socket2_bn,l3_socket3_an,l3_socket4_bn,l3_socket5_an,l3_socket6_bn,l3_socket7_an,l3_socket8_bn
13:45,13,45,185.57999999999998,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.0,0.0,8.0,8.0,67.04,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,169.48399999999998,0.0,0.0,93.856,93.856,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,107.264,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
14:00,14,0,185.0,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.0,0.0,8.0,8.0,72.48,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,169.23200000000003,0.0,0.0,101.472,101.472,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,115.968,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
14:15,14,15,184.44,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.0,0.02,8.0,8.0,79.58,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,169.48399999999998,0.0,0.0,111.41199999999999,111.41199999999999,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,127.32799999999999,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
14:30,14,30,183.92,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.0,0.06,8.0,8.0,86.94,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,169.792,0.0,0.0,121.716,121.716,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,139.10399999999998,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
14:45,14,45,183.4,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.02,0.18,8.0,8.0,93.89999999999999,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,170.156,0.0,0.0,131.45999999999998,131.45999999999998,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,150.23999999999998,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
15:00,15,0,182.92,200.0,200.0,152.0,190.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.02,0.44,8.0,8.0,100.1,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,170.548,0.028,0.028,140.14,140.14,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,160.15999999999997,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
15:15,15,15,182.48,200.0,200.0,152.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.06,1.02,8.0,8.0,105.24,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,171.024,0.056,0.056,147.336,147.336,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,168.38400000000001,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
15:30,15,30,182.06,200.0,200.0,152.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.12,2.22,8.0,8.0,109.08,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,171.584,0.112,0.112,152.712,152.712,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,174.528,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
15:45,15,45,181.68,200.0,200.0,152.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.26,4.5600000000000005,8.0,8.0,111.46000000000001,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,172.2,0.252,0.252,156.044,156.044,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,178.336,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
16:00,16,0,181.34,200.0,200.0,152.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.5,8.780000000000001,8.0,8.0,112.26,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,172.928,0.476,0.476,157.16400000000002,157.16400000000002,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,179.616,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
16:15,16,15,181.04,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,0.96,15.920000000000002,8.0,8.0,111.46000000000001,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,173.74,0.896,0.896,156.044,156.044,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,178.336,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
16:30,16,30,180.76000000000002,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,1.76,27.060000000000002,8.0,8.0,109.08,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,174.66400000000002,1.596,1.596,152.712,152.712,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,174.528,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
16:45,16,45,180.54,200.0,200.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,200.0,3.1199999999999997,43.26,8.0,8.0,105.24,2.88,2.88,0.0,9.6,9.6,9.6,9.6,9.6,9.6,175.728,2.8000000000000003,2.8000000000000003,147.336,147.336,3.36,3.36,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,168.38400000000001,3.84,3.84,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
17:00,17,0,180.33999999999997,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,5.34,64.94,200.0,200.0,100.1,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,176.904,4.731999999999999,4.731999999999999,140.14,140.14,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,160.15999999999997,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
17:15,17,15,180.20000000000002,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.780000000000001,91.56,200.0,200.0,93.89999999999999,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,178.24800000000002,7.755999999999999,7.755999999999999,131.45999999999998,131.45999999999998,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,150.23999999999998,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
17:30,17,30,180.07999999999998,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,13.96,121.30000000000001,200.0,200.0,86.96000000000001,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,179.704,12.292,12.292,121.744,121.744,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,139.136,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
17:45,17,45,180.02,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.34,150.96,200.0,200.0,79.64,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,181.35600000000002,18.927999999999997,18.927999999999997,111.496,111.496,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,127.424,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
18:00,18,0,180.0,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,31.480000000000004,176.5,200.0,200.0,72.66,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,183.148,28.195999999999998,28.195999999999998,101.724,101.724,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,116.256,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
18:15,18,15,180.02,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,44.72,193.84,200.0,200.0,67.66,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,185.136,40.684000000000005,40.684000000000005,94.724,94.724,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,108.256,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
18:30,18,30,180.07999999999998,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,61.24000000000001,200.0,200.0,200.0,69.24,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,187.32000000000002,56.84,56.84,96.936,96.936,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,110.784,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
18:45,18,45,180.20000000000002,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.82000000000001,193.84,200.0,200.0,87.48,240.0,240.0,230.92800000000003,240.0,240.0,240.0,240.0,240.0,240.0,189.672,76.972,76.972,122.47200000000001,122.47200000000001,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,139.96800000000002,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
19:00,19,0,180.33999999999997,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,102.78,176.5,200.0,200.0,128.85999999999999,240.0,240.0,205.68,240.0,240.0,240.0,240.0,240.0,240.0,192.22,100.912,100.912,180.404,180.404,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,206.176,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
19:15,19,15,180.54,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,125.96000000000001,150.96,200.0,200.0,170.98,240.0,240.0,169.584,240.0,240.0,240.0,240.0,240.0,240.0,194.964,128.184,128.184,239.37199999999999,239.37199999999999,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,273.568,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
19:30,19,30,180.76000000000002,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,148.78,121.30000000000001,200.0,200.0,191.42,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,197.904,157.72400000000002,157.72400000000002,267.988,267.988,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,306.272,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
19:45,19,45,181.04,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,169.34,91.56,200.0,200.0,196.6,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,201.04,187.964,187.964,275.24,275.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,314.56,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
20:00,20,0,181.34,200.0,200.0,160.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,185.73999999999998,64.94,200.0,200.0,196.52,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,204.37199999999999,216.94400000000002,216.94400000000002,275.128,275.128,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,314.432,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
20:15,20,15,181.68,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,196.34,43.26,200.0,200.0,195.62,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,207.844,242.564,242.564,273.868,273.868,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,312.99199999999996,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
20:30,20,30,182.06,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,27.060000000000002,200.0,200.0,195.44,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,211.512,262.696,262.696,273.616,273.616,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,312.704,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
20:45,20,45,182.48,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,196.34,15.920000000000002,200.0,200.0,196.38,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,215.32,275.57599999999996,275.57599999999996,274.932,274.932,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,314.20799999999997,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
21:00,21,0,182.92,200.0,200.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,185.73999999999998,8.780000000000001,200.0,200.0,198.34,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,219.268,280.0,280.0,277.676,277.676,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,317.344,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
21:15,21,15,183.4,200.0,200.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,169.34,4.5600000000000005,200.0,200.0,200.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,223.328,275.57599999999996,275.57599999999996,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
21:30,21,30,183.92,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,148.78,2.22,200.0,200.0,197.06,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,227.472,262.696,262.696,275.884,275.884,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,315.296,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
21:45,21,45,184.44,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,125.96000000000001,1.02,200.0,200.0,179.44,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,231.70000000000002,242.564,242.564,251.216,251.216,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,287.104,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
22:00,22,0,185.0,200.0,200.0,0.0,190.0,120.0,120.0,120.0,120.0,120.0,120.0,200.0,102.78,0.44,110.00000000000001,110.00000000000001,140.52,144.0,144.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,235.928,216.94400000000002,216.94400000000002,196.728,196.728,168.0,168.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,224.832,192.0,192.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
22:15,22,15,185.57999999999998,200.0,200.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,200.0,80.82000000000001,0.18,110.00000000000001,110.00000000000001,102.27999999999999,144.0,144.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,240.184,187.964,187.964,143.19199999999998,143.19199999999998,168.0,168.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,163.648,192.0,192.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
22:30,22,30,186.17999999999998,200.0,200.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,200.0,61.24000000000001,0.06,110.00000000000001,110.00000000000001,86.5,144.0,144.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,244.38400000000001,157.72400000000002,157.72400000000002,121.1,121.1,168.0,168.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,138.4,192.0,192.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
22:45,22,45,186.78,200.0,200.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,200.0,44.72,0.02,110.00000000000001,110.00000000000001,86.08,144.0,144.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,248.5,128.184,128.184,120.512,120.512,168.0,168.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,137.728,192.0,192.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
23:00,23,0,187.42000000000002,200.0,200.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,200.0,31.480000000000004,0.0,40.0,40.0,90.22,72.0,72.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,252.532,100.912,100.912,126.308,126.308,84.0,84.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,144.352,96.0,96.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
23:15,23,15,188.04000000000002,200.0,200.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,200.0,21.34,0.0,40.0,40.0,93.89999999999999,72.0,72.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,256.424,76.972,76.972,131.45999999999998,131.45999999999998,84.0,84.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,150.23999999999998,96.0,96.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
23:30,23,30,188.7,200.0,200.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,200.0,13.96,0.0,40.0,40.0,95.17999999999999,28.799999999999997,28.799999999999997,0.0,48.0,48.0,48.0,48.0,48.0,48.0,260.12,56.84,56.84,133.252,133.252,33.6,33.6,56.0,56.0,56.0,56.0,56.0,56.0,56.0,152.288,38.4,38.4,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
23:45,23,45,189.34,200.0,200.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,200.0,8.780000000000001,0.0,40.0,40.0,93.5,28.799999999999997,28.799999999999997,0.0,48.0,48.0,48.0,48.0,48.0,48.0,263.62,40.684000000000005,40.684000000000005,130.9,130.9,33.6,33.6,56.0,56.0,56.0,56.0,56.0,56.0,56.0,149.60000000000002,38.4,38.4,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
